"datetime","O3","qc_flag_O3"
"2025-10-01 00:00:00",19.227,"1b"
"2025-10-01 01:00:00",17.221724137931,"1b"
"2025-10-01 02:00:00",16.895,"1b"
"2025-10-01 03:00:00",17.4508333333333,"1b"
"2025-10-01 04:00:00",17.0561666666667,"1b"
"2025-10-01 05:00:00",15.5551666666667,"1b"
"2025-10-01 06:00:00",14.3391666666667,"1b"
"2025-10-01 07:00:00",14.805,"1b"
"2025-10-01 08:00:00",16.752,"1b"
"2025-10-01 09:00:00",18.9858333333333,"1b"
"2025-10-01 10:00:00",23.5443333333333,"1b"
"2025-10-01 11:00:00",25.489,"1b"
"2025-10-01 12:00:00",25.3383333333333,"1b"
"2025-10-01 13:00:00",25.3095,"1b"
"2025-10-01 14:00:00",24.8585,"1b"
"2025-10-01 15:00:00",26.6215,"1b"
"2025-10-01 16:00:00",26.5095,"1b"
"2025-10-01 17:00:00",23.9331666666667,"1b"
"2025-10-01 18:00:00",22.3463333333333,"1b"
"2025-10-01 19:00:00",19.5486666666667,"1b"
"2025-10-01 20:00:00",18.3778333333333,"1b"
"2025-10-01 21:00:00",16.1738333333333,"1b"
"2025-10-01 22:00:00",15.6463333333333,"1b"
"2025-10-01 23:00:00",17.0821666666667,"1b"
"2025-10-02 00:00:00",20.3136666666667,"1b"
"2025-10-02 01:00:00",17.9848275862069,"1b"
"2025-10-02 02:00:00",17.3141666666667,"1b"
"2025-10-02 03:00:00",17.1488333333333,"1b"
"2025-10-02 04:00:00",18.9995,"1b"
"2025-10-02 05:00:00",19.2546666666667,"1b"
"2025-10-02 06:00:00",19.8568333333333,"1b"
"2025-10-02 07:00:00",20.2231666666667,"1b"
"2025-10-02 08:00:00",21.1788333333333,"1b"
"2025-10-02 09:00:00",22.5446666666667,"1b"
"2025-10-02 10:00:00",25.3368333333333,"1b"
"2025-10-02 11:00:00",28.4608333333333,"1b"
"2025-10-02 12:00:00",29.9803333333333,"1b"
"2025-10-02 13:00:00",30.4013333333333,"1b"
"2025-10-02 14:00:00",29.2533333333333,"1b"
"2025-10-02 15:00:00",28.4035,"1b"
"2025-10-02 16:00:00",28.5786666666667,"1b"
"2025-10-02 17:00:00",28.6416666666667,"1b"
"2025-10-02 18:00:00",31.4963333333333,"1b"
"2025-10-02 19:00:00",31.8841666666667,"1b"
"2025-10-02 20:00:00",31.9911666666667,"1b"
"2025-10-02 21:00:00",31.985,"1b"
"2025-10-02 22:00:00",30.7271666666667,"1b"
"2025-10-02 23:00:00",31.0018333333333,"1b"
"2025-10-03 00:00:00",30.833,"1b"
"2025-10-03 01:00:00",30.8586206896552,"1b"
"2025-10-03 02:00:00",30.7635,"1b"
"2025-10-03 03:00:00",29.858,"1b"
"2025-10-03 04:00:00",29.5805,"1b"
"2025-10-03 05:00:00",28.9875,"1b"
"2025-10-03 06:00:00",27.4118333333333,"1b"
"2025-10-03 07:00:00",24.8951666666667,"1b"
"2025-10-03 08:00:00",23.8041666666667,"1b"
"2025-10-03 09:00:00",23.3203333333333,"1b"
"2025-10-03 10:00:00",23.5416666666667,"1b"
"2025-10-03 11:00:00",22.9543333333333,"1b"
"2025-10-03 12:00:00",23.4868333333333,"1b"
"2025-10-03 13:00:00",23.4205,"1b"
"2025-10-03 14:00:00",24.3808333333333,"1b"
"2025-10-03 15:00:00",25.754,"1b"
"2025-10-03 16:00:00",24.9073333333333,"1b"
"2025-10-03 17:00:00",23.7528333333333,"1b"
"2025-10-03 18:00:00",22.6965,"1b"
"2025-10-03 19:00:00",22.0315,"1b"
"2025-10-03 20:00:00",23.1523333333333,"1b"
"2025-10-03 21:00:00",26.6083333333333,"1b"
"2025-10-03 22:00:00",26.9483333333333,"1b"
"2025-10-03 23:00:00",26.4973333333333,"1b"
"2025-10-04 00:00:00",26.4756666666667,"1b"
"2025-10-04 01:00:00",26.6258620689655,"1b"
"2025-10-04 02:00:00",26.6676666666667,"1b"
"2025-10-04 03:00:00",26.3845,"1b"
"2025-10-04 04:00:00",27.0635,"1b"
"2025-10-04 05:00:00",26.4831666666667,"1b"
"2025-10-04 06:00:00",26.9016666666667,"1b"
"2025-10-04 07:00:00",26.157,"1b"
"2025-10-04 08:00:00",26.2868333333333,"1b"
"2025-10-04 09:00:00",26.7468333333333,"1b"
"2025-10-04 10:00:00",27.4473333333333,"1b"
"2025-10-04 11:00:00",26.7303333333333,"1b"
"2025-10-04 12:00:00",26.1216666666667,"1b"
"2025-10-04 13:00:00",25.6055,"1b"
"2025-10-04 14:00:00",25.7341666666667,"1b"
"2025-10-04 15:00:00",25.6018333333333,"1b"
"2025-10-04 16:00:00",24.9021666666667,"1b"
"2025-10-04 17:00:00",24.9505,"1b"
"2025-10-04 18:00:00",24.3818333333333,"1b"
"2025-10-04 19:00:00",23.8058333333333,"1b"
"2025-10-04 20:00:00",24.702,"1b"
"2025-10-04 21:00:00",25.374,"1b"
"2025-10-04 22:00:00",24.668,"1b"
"2025-10-04 23:00:00",25.4745,"1b"
"2025-10-05 00:00:00",25.944,"1b"
"2025-10-05 01:00:00",25.8393103448276,"1b"
"2025-10-05 02:00:00",26.2963333333333,"1b"
"2025-10-05 03:00:00",25.9008333333333,"1b"
"2025-10-05 04:00:00",25.4161666666667,"1b"
"2025-10-05 05:00:00",25.0993333333333,"1b"
"2025-10-05 06:00:00",24.0845,"1b"
"2025-10-05 07:00:00",24.1863333333333,"1b"
"2025-10-05 08:00:00",24.971,"1b"
"2025-10-05 09:00:00",25.5568333333333,"1b"
"2025-10-05 10:00:00",25.7376666666667,"1b"
"2025-10-05 11:00:00",24.9023333333333,"1b"
"2025-10-05 12:00:00",24.7163333333333,"1b"
"2025-10-05 13:00:00",25.1153333333333,"1b"
"2025-10-05 14:00:00",24.4273333333333,"1b"
"2025-10-05 15:00:00",25.662,"1b"
"2025-10-05 16:00:00",25.4588333333333,"1b"
"2025-10-05 17:00:00",24.7716666666667,"1b"
"2025-10-05 18:00:00",22.7775,"1b"
"2025-10-05 19:00:00",21.4015,"1b"
"2025-10-05 20:00:00",20.95,"1b"
"2025-10-05 21:00:00",20.0961666666667,"1b"
"2025-10-05 22:00:00",21.3553333333333,"1b"
"2025-10-05 23:00:00",21.3183333333333,"1b"
"2025-10-06 00:00:00",20.7776666666667,"1b"
"2025-10-06 01:00:00",21.1403448275862,"1b"
"2025-10-06 02:00:00",20.3483333333333,"1b"
"2025-10-06 03:00:00",19.8533333333333,"1b"
"2025-10-06 04:00:00",19.1433333333333,"1b"
"2025-10-06 05:00:00",18.306,"1b"
"2025-10-06 06:00:00",18.789,"1b"
"2025-10-06 07:00:00",18.1146666666667,"1b"
"2025-10-06 08:00:00",20.4963333333333,"1b"
"2025-10-06 09:00:00",21.246,"1b"
"2025-10-06 10:00:00",NA,"5b"
"2025-10-06 11:00:00",23.4298333333333,"1b"
"2025-10-06 12:00:00",24.3041666666667,"1b"
"2025-10-06 13:00:00",24.2698333333333,"1b"
"2025-10-06 14:00:00",24.2363333333333,"1b"
"2025-10-06 15:00:00",23.585,"1b"
"2025-10-06 16:00:00",22.2513333333333,"1b"
"2025-10-06 17:00:00",18.374,"1b"
"2025-10-06 18:00:00",17.2198666666667,"1b"
"2025-10-06 19:00:00",21.0446666666667,"1b"
"2025-10-06 20:00:00",22.5945,"1b"
"2025-10-06 21:00:00",23.7625,"1b"
"2025-10-06 22:00:00",24.2063333333333,"1b"
"2025-10-06 23:00:00",22.5786666666667,"1b"
"2025-10-07 00:00:00",22.5646666666667,"1b"
"2025-10-07 01:00:00",23.1555172413793,"1b"
"2025-10-07 02:00:00",23.1028333333333,"1b"
"2025-10-07 03:00:00",24.8485,"1b"
"2025-10-07 04:00:00",25.3031666666667,"1b"
"2025-10-07 05:00:00",24.7315,"1b"
"2025-10-07 06:00:00",23.7636666666667,"1b"
"2025-10-07 07:00:00",22.7481666666667,"1b"
"2025-10-07 08:00:00",22.9428333333333,"1b"
"2025-10-07 09:00:00",24.9563333333333,"1b"
"2025-10-07 10:00:00",25.1745,"1b"
"2025-10-07 11:00:00",26.206,"1b"
"2025-10-07 12:00:00",25.9935,"1b"
"2025-10-07 13:00:00",25.8036666666667,"1b"
"2025-10-07 14:00:00",24.7055,"1b"
"2025-10-07 15:00:00",23.636,"1b"
"2025-10-07 16:00:00",23.6231666666667,"1b"
"2025-10-07 17:00:00",22.3376666666667,"1b"
"2025-10-07 18:00:00",20.0185,"1b"
"2025-10-07 19:00:00",20.1833333333333,"1b"
"2025-10-07 20:00:00",21.8001666666667,"1b"
"2025-10-07 21:00:00",22.6091666666667,"1b"
"2025-10-07 22:00:00",23.9991666666667,"1b"
"2025-10-07 23:00:00",23.7715,"1b"
"2025-10-08 00:00:00",22.8276666666667,"1b"
"2025-10-08 01:00:00",23.4234482758621,"1b"
"2025-10-08 02:00:00",23.3541666666667,"1b"
"2025-10-08 03:00:00",23.1461666666667,"1b"
"2025-10-08 04:00:00",22.7513333333333,"1b"
"2025-10-08 05:00:00",21.1161666666667,"1b"
"2025-10-08 06:00:00",15.6913333333333,"1b"
"2025-10-08 07:00:00",16.1915,"1b"
"2025-10-08 08:00:00",20.3186666666667,"1b"
"2025-10-08 09:00:00",20.2643333333333,"1b"
"2025-10-08 10:00:00",18.815,"1b"
"2025-10-08 11:00:00",20.9541666666667,"1b"
"2025-10-08 12:00:00",20.7936666666667,"1b"
"2025-10-08 13:00:00",21.0451666666667,"1b"
"2025-10-08 14:00:00",20.8116666666667,"1b"
"2025-10-08 15:00:00",20.8638333333333,"1b"
"2025-10-08 16:00:00",20.2038333333333,"1b"
"2025-10-08 17:00:00",18.1898333333333,"1b"
"2025-10-08 18:00:00",14.60455,"1b"
"2025-10-08 19:00:00",10.7371,"1b"
"2025-10-08 20:00:00",7.58288333333333,"1b"
"2025-10-08 21:00:00",8.66693333333333,"1b"
"2025-10-08 22:00:00",15.4043333333333,"1b"
"2025-10-08 23:00:00",18.4475,"1b"
"2025-10-09 00:00:00",18.8496666666667,"1b"
"2025-10-09 01:00:00",19.3841379310345,"1b"
"2025-10-09 02:00:00",19.3365,"1b"
"2025-10-09 03:00:00",18.8363333333333,"1b"
"2025-10-09 04:00:00",19.2456666666667,"1b"
"2025-10-09 05:00:00",16.5452,"1b"
"2025-10-09 06:00:00",12.9596833333333,"1b"
"2025-10-09 07:00:00",14.0498333333333,"1b"
"2025-10-09 08:00:00",16.7581666666667,"1b"
"2025-10-09 09:00:00",18.085,"1b"
"2025-10-09 10:00:00",20.894,"1b"
"2025-10-09 11:00:00",25.1128333333333,"1b"
"2025-10-09 12:00:00",25.02,"1b"
"2025-10-09 13:00:00",25.1011666666667,"1b"
"2025-10-09 14:00:00",25.2553333333333,"1b"
"2025-10-09 15:00:00",24.4376666666667,"1b"
"2025-10-09 16:00:00",25.2248333333333,"1b"
"2025-10-09 17:00:00",25.0366666666667,"1b"
"2025-10-09 18:00:00",24.9028333333333,"1b"
"2025-10-09 19:00:00",25.2245,"1b"
"2025-10-09 20:00:00",24.8348333333333,"1b"
"2025-10-09 21:00:00",24.0011666666667,"1b"
"2025-10-09 22:00:00",24.4121666666667,"1b"
