"datetime","BC_370_nm","BC_470_nm","BC_520_nm","BC_590_nm","BC_660_nm","BC_880_nm","BC_950_nm","qc_flag_BC_370_nm","qc_flag_BC_470_nm","qc_flag_BC_520_nm","qc_flag_BC_590_nm","qc_flag_BC_660_nm","qc_flag_BC_880_nm","qc_flag_BC_950_nm"
2021-05-01,1.31256666666667,1.26843333333333,1.18551666666667,1.1552,1.09123333333333,1.07826666666667,1.06773333333333,"1b","1b","1b","1b","1b","1b","1b"
2021-05-01 01:00:00,1.1253,1.0538,0.98315,0.959833333333333,0.9117,0.876633333333333,0.879316666666667,"1b","1b","1b","1b","1b","1b","1b"
2021-05-01 02:00:00,1.04183333333333,0.960116666666667,0.893716666666667,0.868933333333333,0.830733333333333,0.7813,0.793783333333333,"1b","1b","1b","1b","1b","1b","1b"
2021-05-01 03:00:00,0.978733333333333,0.9036,0.8403,0.817916666666667,0.7854,0.73625,0.753616666666667,"1b","1b","1b","1b","1b","1b","1b"
2021-05-01 04:00:00,0.876533333333333,0.830916666666667,0.781533333333333,0.76595,0.73995,0.69475,0.713216666666667,"1b","1b","1b","1b","1b","1b","1b"
2021-05-01 05:00:00,0.922683333333333,0.899766666666667,0.85345,0.838916666666667,0.815366666666667,0.770583333333333,0.7926,"1b","1b","1b","1b","1b","1b","1b"
2021-05-01 06:00:00,0.884566666666667,0.87725,0.835416666666667,0.825633333333333,0.803483333333333,0.7605,0.785366666666667,"1b","1b","1b","1b","1b","1b","1b"
2021-05-01 07:00:00,0.660333333333333,0.704566666666667,0.672516666666667,0.664133333333333,0.632766666666667,0.634616666666667,0.638216666666667,"1b","1b","1b","1b","1b","1b","1b"
2021-05-01 08:00:00,0.696633333333333,0.72015,0.686916666666667,0.679366666666667,0.63575,0.665133333333333,0.657283333333333,"1b","1b","1b","1b","1b","1b","1b"
2021-05-01 09:00:00,0.699666666666667,0.716716666666667,0.684533333333333,0.675116666666667,0.6287,0.658433333333333,0.649366666666667,"1b","1b","1b","1b","1b","1b","1b"
2021-05-01 10:00:00,0.386593220338983,0.39364406779661,0.374525423728814,0.368898305084746,0.338508474576271,0.354220338983051,0.359877192982456,"1b","1b","1b","1b","1b","1b","1b"
2021-05-01 11:00:00,0.412616666666667,0.408633333333333,0.390333333333333,0.3843,0.357916666666667,0.363066666666667,0.36165,"1b","1b","1b","1b","1b","1b","1b"
2021-05-01 12:00:00,0.51455,0.519,0.4973,0.489533333333333,0.459966666666667,0.459683333333333,0.462183333333333,"1b","1b","1b","1b","1b","1b","1b"
2021-05-01 13:00:00,0.282280701754386,0.260152542372881,0.244677966101695,0.239,0.223220338983051,0.234381818181818,0.235254545454545,"1b","1b","1b","1b","1b","1b","1b"
