"datetime","particle_concentration","qc_flag_particle_concentration"
"2024-11-01 00:00:00",6807.59732259167,"1b"
"2024-11-01 01:00:00",4283.789459225,"1b"
"2024-11-01 02:00:00",1685.680344645,"1b"
"2024-11-01 03:00:00",2013.52987467667,"1b"
"2024-11-01 04:00:00",2533.16671142667,"1b"
"2024-11-01 05:00:00",2614.68894857167,"1b"
"2024-11-01 06:00:00",5968.76591389667,"1b"
"2024-11-01 07:00:00",7276.60701497167,"1b"
"2024-11-01 08:00:00",5722.81022949,"1b"
"2024-11-01 09:00:00",4474.415218095,"1b"
"2024-11-01 10:00:00",4130.41881510833,"1b"
"2024-11-01 11:00:00",4355.40711263,"1b"
"2024-11-01 12:00:00",4994.77749023667,"1b"
"2024-11-01 13:00:00",6027.83181965333,"1b"
"2024-11-01 14:00:00",4384.84026692167,"1b"
"2024-11-01 15:00:00",6204.82481282667,"1b"
"2024-11-01 16:00:00",7895.01234538167,"1b"
"2024-11-01 17:00:00",8643.21411947,"1b"
"2024-11-01 18:00:00",10380.0595865933,"1b"
"2024-11-01 19:00:00",10915.4748860617,"1b"
"2024-11-01 20:00:00",7790.98483886667,"1b"
"2024-11-01 21:00:00",9228.99630421724,"1b"
"2024-11-01 22:00:00",10616.051334635,"1b"
"2024-11-01 23:00:00",11131.4568033883,"1b"
"2024-11-02 00:00:00",11611.9507487017,"1b"
"2024-11-02 01:00:00",7852.863191735,"1b"
"2024-11-02 02:00:00",8944.94248861167,"1b"
"2024-11-02 03:00:00",9597.71442056833,"1b"
"2024-11-02 04:00:00",9936.20118815167,"1b"
"2024-11-02 05:00:00",8962.67670898167,"1b"
"2024-11-02 06:00:00",8905.37413737167,"1b"
"2024-11-02 07:00:00",12310.6590983083,"1b"
"2024-11-02 08:00:00",6830.13787842,"1b"
"2024-11-02 09:00:00",3758.34731852333,"1b"
"2024-11-02 10:00:00",3224.49668375667,"1b"
"2024-11-02 11:00:00",3296.66441244,"1b"
"2024-11-02 12:00:00",3248.12472940667,"1b"
"2024-11-02 13:00:00",2881.495312505,"1b"
"2024-11-02 14:00:00",5802.54196777,"1b"
"2024-11-02 15:00:00",6389.26923014167,"1b"
"2024-11-02 16:00:00",7055.94518229167,"1b"
"2024-11-02 17:00:00",7700.29250487667,"1b"
"2024-11-02 18:00:00",11614.4194498683,"1b"
"2024-11-02 19:00:00",17094.300048825,"1b"
"2024-11-02 20:00:00",17395.2064453083,"1b"
"2024-11-02 21:00:00",17585.70957031,"1b"
"2024-11-02 22:00:00",14631.5615397133,"1b"
"2024-11-02 23:00:00",5604.10712483833,"1b"
"2024-11-03 00:00:00",2329.262577315,"1b"
"2024-11-03 01:00:00",3152.70462646333,"1b"
"2024-11-03 02:00:00",2925.22561442333,"1b"
"2024-11-03 03:00:00",2258.49336955167,"1b"
"2024-11-03 04:00:00",2575.19014282333,"1b"
"2024-11-03 05:00:00",4752.02508138,"1b"
"2024-11-03 06:00:00",5327.39278564,"1b"
"2024-11-03 07:00:00",7610.73136394,"1b"
"2024-11-03 08:00:00",6018.36407877833,"1b"
"2024-11-03 09:00:00",1594.80769144667,"1b"
"2024-11-03 10:00:00",1556.47178853333,"1b"
"2024-11-03 11:00:00",1845.10933228167,"1b"
"2024-11-03 12:00:00",1905.40686848833,"1b"
"2024-11-03 13:00:00",2518.69733276333,"1b"
"2024-11-03 14:00:00",3053.85946248667,"1b"
"2024-11-03 15:00:00",3328.918371585,"1b"
"2024-11-03 16:00:00",5201.22669677833,"1b"
"2024-11-03 17:00:00",14163.2289469367,"1b"
"2024-11-03 18:00:00",12233.3102294933,"1b"
"2024-11-03 19:00:00",11916.0161295567,"1b"
"2024-11-03 20:00:00",12440.8697591133,"1b"
"2024-11-03 21:00:00",12055.1431640633,"1b"
"2024-11-03 22:00:00",15210.6486490833,"1b"
"2024-11-03 23:00:00",11356.1094889317,"1b"
"2024-11-04 00:00:00",4686.39561767,"1b"
"2024-11-04 01:00:00",2553.35735676833,"1b"
"2024-11-04 02:00:00",2557.38121134333,"1b"
"2024-11-04 03:00:00",3677.46223959167,"1b"
"2024-11-04 04:00:00",5431.64057617333,"1b"
"2024-11-04 05:00:00",5603.103361005,"1b"
"2024-11-04 06:00:00",6798.88361003,"1b"
"2024-11-04 07:00:00",13882.4164794933,"1b"
"2024-11-04 08:00:00",13859.2792643217,"1b"
"2024-11-04 09:00:00",10020.2115559883,"1b"
"2024-11-04 10:00:00",8327.16453449833,"1b"
"2024-11-04 11:00:00",4596.49924723667,"1b"
"2024-11-04 12:00:00",3670.77425944,"1b"
"2024-11-04 13:00:00",4428.06461180833,"1b"
"2024-11-04 14:00:00",4828.41619058833,"1b"
"2024-11-04 15:00:00",4535.987276205,"1b"
"2024-11-04 16:00:00",5494.63204752667,"1b"
"2024-11-04 17:00:00",5793.666341145,"1b"
"2024-11-04 18:00:00",3703.548266605,"1b"
"2024-11-04 19:00:00",3473.58188069333,"1b"
"2024-11-04 20:00:00",4059.67465006,"1b"
"2024-11-04 21:00:00",4747.14083659333,"1b"
"2024-11-04 22:00:00",5337.23429362333,"1b"
"2024-11-04 23:00:00",4921.67585042167,"1b"
"2024-11-05 00:00:00",4117.94767253,"1b"
"2024-11-05 01:00:00",2772.79527588167,"1b"
"2024-11-05 02:00:00",2113.95022583167,"1b"
"2024-11-05 03:00:00",1324.19285482167,"1b"
"2024-11-05 04:00:00",1424.10090535,"1b"
"2024-11-05 05:00:00",1352.05818074833,"1b"
"2024-11-05 06:00:00",2469.11945597833,"1b"
"2024-11-05 07:00:00",2542.44832152333,"1b"
"2024-11-05 08:00:00",2783.066959635,"1b"
"2024-11-05 09:00:00",2226.67450154333,"1b"
"2024-11-05 10:00:00",2486.869592285,"1b"
"2024-11-05 11:00:00",3357.73473103667,"1b"
"2024-11-05 12:00:00",3111.44191080833,"1b"
"2024-11-05 13:00:00",3235.005572515,"1b"
"2024-11-05 14:00:00",2424.64043783,"1b"
"2024-11-05 15:00:00",3734.40202229667,"1b"
"2024-11-05 16:00:00",2520.58960367667,"1b"
"2024-11-05 17:00:00",3535.929109695,"1b"
"2024-11-05 18:00:00",6367.91956380167,"1b"
"2024-11-05 19:00:00",8959.776131185,"1b"
"2024-11-05 20:00:00",7921.70218912333,"1b"
"2024-11-05 21:00:00",7027.27937825167,"1b"
"2024-11-05 22:00:00",6615.10749511167,"1b"
"2024-11-05 23:00:00",4914.298836265,"1b"
"2024-11-06 00:00:00",4123.03010661167,"1b"
"2024-11-06 01:00:00",5336.49132486667,"1b"
"2024-11-06 02:00:00",5369.944466145,"1b"
"2024-11-06 03:00:00",5408.14969889667,"1b"
"2024-11-06 04:00:00",4907.33033467288,"1b"
"2024-11-06 05:00:00",6269.18711751167,"1b"
"2024-11-06 06:00:00",10311.7992594333,"1b"
"2024-11-06 07:00:00",10057.540169275,"1b"
"2024-11-06 08:00:00",12823.8480631517,"1b"
"2024-11-06 09:00:00",11425.6911621167,"1b"
"2024-11-06 10:00:00",10075.0800130217,"1b"
"2024-11-06 11:00:00",14537.7554687433,"1b"
"2024-11-06 12:00:00",11815.477587895,"1b"
"2024-11-06 13:00:00",8812.21868489833,"1b"
"2024-11-06 14:00:00",9264.48618977833,"1b"
"2024-11-06 15:00:00",11291.5597981767,"1b"
"2024-11-06 16:00:00",9436.57246093167,"1b"
"2024-11-06 17:00:00",4564.52469279667,"1b"
"2024-11-06 18:00:00",3161.744911695,"1b"
"2024-11-06 19:00:00",3057.102754725,"1b"
"2024-11-06 20:00:00",2465.79560546667,"1b"
"2024-11-06 21:00:00",2920.782682285,"1b"
"2024-11-06 22:00:00",3494.30467121667,"1b"
"2024-11-06 23:00:00",3796.238240565,"1b"
"2024-11-07 00:00:00",3754.52130941167,"1b"
"2024-11-07 01:00:00",2091.00403238667,"1b"
"2024-11-07 02:00:00",1238.987106325,"1b"
"2024-11-07 03:00:00",1110.393635045,"1b"
"2024-11-07 04:00:00",1453.73464559167,"1b"
"2024-11-07 05:00:00",1250.51725464,"1b"
"2024-11-07 06:00:00",1786.49378154,"1b"
"2024-11-07 07:00:00",2218.35272216667,"1b"
"2024-11-07 08:00:00",3620.68611245667,"1b"
"2024-11-07 09:00:00",8698.22115478167,"1b"
"2024-11-07 10:00:00",7949.176171875,"1b"
"2024-11-07 11:00:00",6385.35007324167,"1b"
"2024-11-07 12:00:00",4569.997701005,"1b"
"2024-11-07 13:00:00",4680.50228678333,"1b"
"2024-11-07 14:00:00",4412.85549723333,"1b"
"2024-11-07 15:00:00",4549.30933838833,"1b"
"2024-11-07 16:00:00",2973.09202270167,"1b"
"2024-11-07 17:00:00",3803.95005696667,"1b"
"2024-11-07 18:00:00",4668.38976237333,"1b"
"2024-11-07 19:00:00",3734.727128085,"1b"
"2024-11-07 20:00:00",2938.97713216667,"1b"
"2024-11-07 21:00:00",2975.30354411167,"1b"
"2024-11-07 22:00:00",1621.89487915,"1b"
"2024-11-07 23:00:00",1406.05703939333,"1b"
"2024-11-08 00:00:00",1608.49465331833,"1b"
"2024-11-08 01:00:00",1314.67838745,"1b"
"2024-11-08 02:00:00",1460.86574503833,"1b"
"2024-11-08 03:00:00",1269.85131225833,"1b"
"2024-11-08 04:00:00",1023.66184183333,"1b"
"2024-11-08 05:00:00",1434.11075745333,"1b"
"2024-11-08 06:00:00",1604.57056274167,"1b"
"2024-11-08 07:00:00",2073.17546183667,"1b"
"2024-11-08 08:00:00",3274.32921957,"1b"
"2024-11-08 09:00:00",3471.38156331667,"1b"
"2024-11-08 10:00:00",4445.97554117833,"1b"
"2024-11-08 11:00:00",4272.03370768333,"1b"
"2024-11-08 12:00:00",3378.6883667,"1b"
"2024-11-08 13:00:00",4598.01040446333,"1b"
"2024-11-08 14:00:00",5901.893359365,"1b"
"2024-11-08 15:00:00",6735.92571614167,"1b"
"2024-11-08 16:00:00",4471.30728352667,"1b"
"2024-11-08 17:00:00",3345.76600748833,"1b"
"2024-11-08 18:00:00",4059.48816732167,"1b"
"2024-11-08 19:00:00",4703.11817220167,"1b"
"2024-11-08 20:00:00",4036.11518148167,"1b"
"2024-11-08 21:00:00",5641.17285157,"1b"
"2024-11-08 22:00:00",4080.312740065,"1b"
"2024-11-08 23:00:00",2637.561747235,"1b"
"2024-11-09 00:00:00",2785.54628092667,"1b"
"2024-11-09 01:00:00",1681.540348305,"1b"
"2024-11-09 02:00:00",1231.99356892333,"1b"
"2024-11-09 03:00:00",1209.555283615,"1b"
"2024-11-09 04:00:00",988.443429558333,"1b"
"2024-11-09 05:00:00",994.22979634,"1b"
"2024-11-09 06:00:00",1427.47075297167,"1b"
"2024-11-09 07:00:00",1560.41767170333,"1b"
"2024-11-09 08:00:00",1804.60371093667,"1b"
"2024-11-09 09:00:00",1966.07952269333,"1b"
"2024-11-09 10:00:00",2373.783538825,"1b"
"2024-11-09 11:00:00",2464.809712735,"1b"
"2024-11-09 12:00:00",2256.26172892333,"1b"
"2024-11-09 13:00:00",2783.79448649333,"1b"
"2024-11-09 14:00:00",2740.14098713833,"1b"
"2024-11-09 15:00:00",2950.73679606167,"1b"
"2024-11-09 16:00:00",5797.91566976167,"1b"
"2024-11-09 17:00:00",6872.80188801833,"1b"
"2024-11-09 18:00:00",8836.18339844333,"1b"
"2024-11-09 19:00:00",11856.78811849,"1b"
"2024-11-09 20:00:00",12823.9537272083,"1b"
"2024-11-09 21:00:00",11209.7871907583,"1b"
"2024-11-09 22:00:00",9519.48685709667,"1b"
"2024-11-09 23:00:00",6137.90230306667,"1b"
"2024-11-10 00:00:00",6651.876839185,"1b"
"2024-11-10 01:00:00",6371.8395101,"1b"
"2024-11-10 02:00:00",5124.40711263167,"1b"
"2024-11-10 03:00:00",4664.875854495,"1b"
"2024-11-10 04:00:00",3884.24989014167,"1b"
"2024-11-10 05:00:00",2421.547859715,"1b"
"2024-11-10 06:00:00",1944.08329671333,"1b"
"2024-11-10 07:00:00",3046.91362711333,"1b"
"2024-11-10 08:00:00",4527.39292806167,"1b"
"2024-11-10 09:00:00",5061.73041992167,"1b"
"2024-11-10 10:00:00",5362.55445964,"1b"
"2024-11-10 11:00:00",5241.74121093833,"1b"
"2024-11-10 12:00:00",5161.68990885167,"1b"
"2024-11-10 13:00:00",6073.5824056,"1b"
"2024-11-10 14:00:00",8401.79547526167,"1b"
"2024-11-10 15:00:00",10125.30153808,"1b"
"2024-11-10 16:00:00",10276.5207845083,"1b"
"2024-11-10 17:00:00",11032.826318355,"1b"
"2024-11-10 18:00:00",10317.1205322267,"1b"
"2024-11-10 19:00:00",9706.70655924667,"1b"
"2024-11-10 20:00:00",9328.554768885,"1b"
"2024-11-10 21:00:00",10984.87521973,"1b"
"2024-11-10 22:00:00",4178.60609130667,"1b"
"2024-11-10 23:00:00",4761.06520996333,"1b"
"2024-11-11 00:00:00",4644.17958170333,"1b"
"2024-11-11 01:00:00",4117.849251305,"1b"
"2024-11-11 02:00:00",4111.3553182,"1b"
"2024-11-11 03:00:00",4726.34428710833,"1b"
"2024-11-11 04:00:00",5581.44966634167,"1b"
"2024-11-11 05:00:00",7185.345556635,"1b"
"2024-11-11 06:00:00",7698.65712076667,"1b"
"2024-11-11 07:00:00",11938.9451171867,"1b"
"2024-11-11 08:00:00",12438.9508789083,"1b"
